"decision_id","session_id","meeting_record_id","page_number","draft_resolution_id","resolution_id","decision_mode","decision_topic","important","request_by"
"A/RES/45/51-FP","RS-045","A/45/PV.54",18,"A/45/770","A/RES/45/51","recorded vote","draft resolution","important","not available"
"A/RES/45/53-FP","RS-045","A/45/PV.54",20,"A/45/772","A/RES/45/53","recorded vote","draft resolution","not important","not available"
"A/RES/45/54-FP","RS-045","A/45/PV.54",21,"A/45/74","A/RES/45/54","recorded vote","draft resolution","not important","not available"
"A/RES/45/55[A]-S0100","RS-045","A/45/PV.54",22,"A/45/775","A/RES/45/55[A]","recorded vote","separate vote","not important","not available"
"A/RES/45/55[A]-FP","RS-045","A/45/PV.54",24,"A/45/775","A/RES/45/55[A]","recorded vote","draft resolution","not important","not available"
"A/RES/45/55[B]-FP","RS-045","A/45/PV.54",25,"A/45/75","A/RES/45/55[B]","recorded vote","draft resolution","not important","not available"
"A/RES/45/56[A]-S0100","RS-045","A/45/PV.54",25,"A/45/776","A/RES/45/56[A]","recorded vote","separate vote","not important","not available"
"A/RES/45/56[A]-FP","RS-045","A/45/PV.54",31,"A/45/776","A/RES/45/56[A]","recorded vote","draft resolution","not important","not available"
"A/RES/45/56[B]-FP","RS-045","A/45/PV.54",32,"A/45/76","A/RES/45/56[B]","recorded vote","draft resolution","not important","not available"
"A/RES/45/58[B]-FP","RS-045","A/45/PV.54",43,"A/45/778/Corr.1","A/RES/45/58[B]","recorded vote","draft resolution","not important","not available"
"A/RES/45/58[H]-FP","RS-045","A/45/PV.54",45,"A/45/778/Corr.1","A/RES/45/58[H]","recorded vote","draft resolution","important","not available"
"A/RES/45/58[J]-S0100","RS-045","A/45/PV.54",46,"A/45/778/Corr.1","A/RES/45/58[J]","recorded vote","separate vote","not important","not available"
"A/RES/45/58[J]-S0200","RS-045","A/45/PV.54",47,"A/45/778/Corr.1","A/RES/45/58[J]","recorded vote","separate vote","not important","not available"
"A/RES/45/58[J]-S0300","RS-045","A/45/PV.54",48,"A/45/778/Corr.1","A/RES/45/58[J]","recorded vote","separate vote","not important","not available"
"A/RES/45/58[J]-FP","RS-045","A/45/PV.54",49,"A/45/778/Corr.1","A/RES/45/58[J]","recorded vote","draft resolution","not important","not available"
"A/RES/45/58[K]-FP","RS-045","A/45/PV.54",50,"A/45/778/Corr.1","A/RES/45/58[K]","recorded vote","draft resolution","not important","not available"
"A/RES/45/58[L]-FP","RS-045","A/45/PV.54",51,"A/45/778/Corr.1","A/RES/45/58[L]","recorded vote","draft resolution","not important","not available"
"A/RES/45/58[N]-FP","RS-045","A/45/PV.54",52,"A/45/778/Corr.1","A/RES/45/58[N]","recorded vote","draft resolution","not important","not available"
"A/RES/45/58[O]-FP","RS-045","A/45/PV.54",56,"A/45/778/Corr.1","A/RES/45/58[O]","recorded vote","draft resolution","not important","not available"
"A/RES/45/58[P]-FP","RS-045","A/45/PV.54",57,"A/45/778/Corr.1","A/RES/45/58[P]","recorded vote","draft resolution","not important","not available"
"A/RES/45/59[B]-FP","RS-045","A/45/PV.54",62,"A/45/7","A/RES/45/59[B]","recorded vote","draft resolution","not important","not available"
"A/RES/45/59[D]-FP","RS-045","A/45/PV.54",64,"A/45/7","A/RES/45/59[D]","recorded vote","draft resolution","not important","not available"
"A/RES/45/60-FP","RS-045","A/45/PV.54",65,"A/45/780","A/RES/45/60","recorded vote","draft resolution","not important","not available"
"A/RES/45/62[C]-FP","RS-045","A/45/PV.54",67,"A/45/782","A/RES/45/62[C]","recorded vote","draft resolution","not important","not available"
"A/RES/45/62[D]-FP","RS-045","A/45/PV.54",68,"A/45/782","A/RES/45/62[D]","recorded vote","draft resolution","not important","not available"
"A/RES/45/62[E]-S0100","RS-045","A/45/PV.54",69,"A/45/782","A/RES/45/62[E]","recorded vote","separate vote","not important","not available"
"A/RES/45/62[E]-FP","RS-045","A/45/PV.54",70,"A/45/782","A/RES/45/62[E]","recorded vote","draft resolution","not important","not available"
"A/RES/45/63-FP","RS-045","A/45/PV.54",76,"A/45/784","A/RES/45/63","recorded vote","draft resolution","not important","not available"
"A/RES/45/67[A]-FP","RS-045","A/45/PV.59",72,"A/45/L.24/Add.1","A/RES/45/67[A]","recorded vote","draft resolution","not important","not available"
"A/RES/45/67[B]-FP","RS-045","A/45/PV.59",73,"A/45/L.24/Add.1","A/RES/45/67[B]","recorded vote","draft resolution","not important","not available"
"A/RES/45/67[C]-FP","RS-045","A/45/PV.59",74,"A/45/L.24/Add.1","A/RES/45/67[C]","recorded vote","draft resolution","not important","not available"
"A/RES/45/68-FP","RS-045","A/45/PV.59",75,"A/45/L.27/Add.1","A/RES/45/68","recorded vote","draft resolution","not important","not available"
"A/RES/45/69-FP","RS-045","A/45/PV.59",76,"A/45/L.28/Add.1","A/RES/45/69","recorded vote","draft resolution","not important","not available"
"A/RES/45/70-FP","RS-045","A/45/PV.65",0,"A/45/817","A/RES/45/70","adopted without vote","draft resolution","not important","not available"
"A/RES/45/71-FP","RS-045","A/45/PV.65",0,"A/45/687","A/RES/45/71","adopted without vote","draft resolution","not important","not available"
"A/RES/45/72-FP","RS-045","A/45/PV.65",0,"A/45/821","A/RES/45/72","adopted without vote","draft resolution","not important","not available"
"A/RES/45/73[B]-FP","RS-045","A/45/PV.65",0,"A/45/822","A/RES/45/73[B]","adopted without vote","draft resolution","not important","not available"
"A/RES/45/73[C]-FP","RS-045","A/45/PV.65",0,"A/45/822","A/RES/45/73[C]","adopted without vote","draft resolution","not important","not available"
"A/RES/45/75-FP","RS-045","A/45/PV.65",0,"A/45/824","A/RES/45/75","adopted without vote","draft resolution","not important","not available"
"A/RES/45/76[A]-FP","RS-045","A/45/PV.65",0,"A/45/825","A/RES/45/76[A]","adopted without vote","draft resolution","important","not available"
"A/RES/45/76[B]-FP","RS-045","A/45/PV.65",0,"A/45/825","A/RES/45/76[B]","adopted without vote","draft resolution","not important","not available"
"A/RES/45/73[A]-FP","RS-045","A/45/PV.65",37,"A/45/822","A/RES/45/73[A]","recorded vote","draft resolution","important","not available"
"A/RES/45/73[D]-FP","RS-045","A/45/PV.65",39,"A/45/822","A/RES/45/73[D]","recorded vote","draft resolution","not important","not available"
"A/RES/45/73[E]-FP","RS-045","A/45/PV.65",40,"A/45/822","A/RES/45/73[E]","recorded vote","draft resolution","not important","not available"
"A/RES/45/73[F]-FP","RS-045","A/45/PV.65",41,"A/45/822","A/RES/45/73[F]","recorded vote","draft resolution","not important","not available"
"A/RES/45/73[G]-FP","RS-045","A/45/PV.65",46,"A/45/822","A/RES/45/73[G]","recorded vote","draft resolution","not important","not available"
"A/RES/45/73[H]-FP","RS-045","A/45/PV.65",47,"A/45/822","A/RES/45/73[H]","recorded vote","draft resolution","not important","not available"
"A/RES/45/73[I]-FP","RS-045","A/45/PV.65",48,"A/45/822","A/RES/45/73[I]","recorded vote","draft resolution","not important","not available"
"A/RES/45/73[J]-FP","RS-045","A/45/PV.65",49,"A/45/822","A/RES/45/73[J]","recorded vote","draft resolution","not important","not available"
"A/RES/45/73[K]-FP","RS-045","A/45/PV.65",50,"A/45/823","A/RES/45/73[K]","recorded vote","draft resolution","not important","not available"
"A/RES/45/74[A]-S0100","RS-045","A/45/PV.65",52,"A/45/823","A/RES/45/74[A]","recorded vote","separate vote","not important","not available"
"A/RES/45/74[A]-FP","RS-045","A/45/PV.65",53,"A/45/823","A/RES/45/74[A]","recorded vote","draft resolution","not important","not available"
"A/RES/45/74[B]-S0100","RS-045","A/45/PV.65",56,"A/45/823","A/RES/45/74[B]","recorded vote","separate vote","not important","not available"
"A/RES/45/74[B]-FP","RS-045","A/45/PV.65",57,"A/45/823","A/RES/45/74[B]","recorded vote","draft resolution","not important","not available"
"A/RES/45/74[C]-FP","RS-045","A/45/PV.65",58,"A/45/823","A/RES/45/74[C]","recorded vote","draft resolution","not important","not available"
"A/RES/45/74[D]-FP","RS-045","A/45/PV.65",59,"A/45/823","A/RES/45/74[D]","recorded vote","draft resolution","not important","not available"
"A/RES/45/74[E]-FP","RS-045","A/45/PV.65",60,"A/45/823","A/RES/45/74[E]","recorded vote","draft resolution","not important","not available"
"A/RES/45/74[F]-FP","RS-045","A/45/PV.65",61,"A/45/823","A/RES/45/74[F]","recorded vote","draft resolution","not important","not available"
"A/RES/45/74[G]-FP","RS-045","A/45/PV.65",62,"A/45/823","A/RES/45/74[G]","recorded vote","draft resolution","not important","not available"
"A/RES/45/79-FP","RS-045","A/45/PV.66",0,"A/45/790","A/RES/45/79","adopted without vote","draft resolution","not important","not available"
"A/RES/45/81-FP","RS-045","A/45/PV.66",0,"A/45/792","A/RES/45/81","adopted without vote","draft resolution","not important","not available"
"A/RES/45/77-FP","RS-045","A/45/PV.66",18,"A/45/783","A/RES/45/77","recorded vote","draft resolution","not important","not available"
"A/RES/45/78[A]-FP","RS-045","A/45/PV.66",21,"A/45/789","A/RES/45/78[A]","recorded vote","draft resolution","not important","not available"
"A/RES/45/78[B]-FP","RS-045","A/45/PV.66",26,"A/45/789","A/RES/45/78[B]","recorded vote","draft resolution","not important","not available"
"A/RES/45/80-FP","RS-045","A/45/PV.66",32,"A/45/791","A/RES/45/80","recorded vote","draft resolution","not important","not available"
"A/RES/45/82-FP","RS-045","A/45/PV.67",56,"A/45/L.11/Rev.2","A/RES/45/82","recorded vote","draft resolution","not important","not available"
